frame,episode,ep_return,ep_len,loss
234428,450,25.0,385,0.10353811830282211
235315,451,55.0,887,0.1959693431854248
236200,452,59.0,885,0.033985234797000885
236755,453,35.0,555,0.06689795106649399
237276,454,29.0,521,0.0530121773481369
237721,455,19.0,445,0.02858234941959381
238184,456,23.0,463,0.04915376007556915
238633,457,36.0,449,0.20438995957374573
239560,458,51.0,927,0.03323616459965706
240387,459,45.0,827,0.0416056364774704
241094,460,31.0,707,0.061498865485191345
241607,461,31.0,513,0.0760430321097374
242018,462,30.0,411,0.06384238600730896
242487,463,34.0,469,0.04350084438920021
242982,464,27.0,495,0.07428446412086487
243593,465,44.0,611,0.08583392202854156
244024,466,25.0,431,0.0676364004611969
244805,467,43.0,781,0.07372976839542389
245324,468,31.0,519,0.21050778031349182
245787,469,28.0,463,0.05679858475923538
246316,470,26.0,529,0.016531631350517273
246733,471,29.0,417,0.06572619080543518
247368,472,35.0,635,0.08407019078731537
247797,473,25.0,429,0.03824520856142044
248216,474,22.0,419,0.04656963795423508
248711,475,32.0,495,0.05961771681904793
249474,476,51.0,763,0.05940089002251625
249997,477,26.0,523,0.04769875109195709
250966,478,55.0,969,0.05104628577828407
251405,479,28.0,439,0.08033568412065506
251904,480,38.0,499,0.13046835362911224
252783,481,54.0,879,0.052574899047613144
253268,482,27.0,485,0.2978855073451996
253929,483,43.0,661,0.04188714921474457
254478,484,37.0,549,0.06928750872612
254963,485,23.0,485,0.06411545723676682
255418,486,29.0,455,0.03879331424832344
256153,487,35.0,735,0.06900686025619507
256722,488,46.0,569,0.24422413110733032
257223,489,29.0,501,0.05515497922897339
257866,490,49.0,643,0.05316688120365143
258407,491,40.0,541,0.2577976882457733
258910,492,31.0,503,0.05008227378129959
259433,493,31.0,523,0.026909850537776947
260070,494,41.0,637,0.11201833188533783
260587,495,35.0,517,0.06092707812786102
261346,496,55.0,759,0.05587809532880783
261789,497,28.0,443,0.0683475136756897
262212,498,29.0,423,0.06346109509468079
262655,499,34.0,443,0.07805833965539932
263318,500,60.0,663,0.2606859803199768
263789,501,31.0,471,0.14217951893806458
264258,502,28.0,469,0.10792459547519684
265171,503,66.0,913,0.04867110401391983
265936,504,58.0,765,0.18997028470039368
266365,505,30.0,429,0.07561957836151123
266876,506,32.0,511,0.04482383280992508
267361,507,33.0,485,0.2057541459798813
267820,508,28.0,459,0.02564031258225441
268307,509,39.0,487,0.11005726456642151
268770,510,31.0,463,0.04641597718000412
269465,511,44.0,695,0.03913570195436478
269916,512,34.0,451,0.054373130202293396
270553,513,42.0,637,0.07476803660392761
271052,514,32.0,499,0.07216252386569977
271563,515,35.0,511,0.2814585566520691
272048,516,39.0,485,0.038858700543642044
272559,517,47.0,511,0.05615190044045448
272982,518,29.0,423,0.06307663023471832
273539,519,37.0,557,0.04777192696928978
274186,520,50.0,647,0.2794794738292694
274793,521,37.0,607,0.04871176928281784
275228,522,28.0,435,0.035082973539829254
275749,523,20.0,521,0.050219371914863586
276266,524,38.0,517,0.0870872512459755
276855,525,41.0,589,0.09154730290174484
277296,526,24.0,441,0.0553257055580616
277687,527,24.0,391,0.057656556367874146
278172,528,37.0,485,0.06675863265991211
278539,529,22.0,367,0.2676038146018982
279038,530,41.0,499,0.10742020606994629
279431,531,27.0,393,0.052035555243492126
280074,532,37.0,643,0.11601723730564117
280641,533,36.0,567,0.13066533207893372
281190,534,35.0,549,0.1892627775669098
281719,535,40.0,529,0.05319272354245186
282164,536,31.0,445,0.057361818850040436
282593,537,33.0,429,0.0602651908993721
283114,538,38.0,521,0.06398095190525055
283641,539,34.0,527,0.2650927007198334
284132,540,35.0,491,0.1739393174648285
285011,541,78.0,879,0.11885172873735428
285780,542,49.0,769,0.08440129458904266
286333,543,50.0,553,0.29809021949768066
286786,544,27.0,453,0.03917005658149719
287303,545,37.0,517,0.047052234411239624
287834,546,39.0,531,0.04382108524441719
288591,547,54.0,757,0.07138634473085403
288968,548,29.0,377,0.07782325148582458
290017,549,58.0,1049,0.047701627016067505
290518,550,35.0,501,0.25918230414390564
291129,551,40.0,611,0.0640762522816658
291616,552,31.0,487,0.10476633906364441
292367,553,38.0,751,0.07830453664064407
293228,554,62.0,861,0.07821311056613922
293685,555,36.0,457,0.06991167366504669
294258,556,37.0,573,0.055398426949977875
294711,557,26.0,453,0.27011623978614807
295214,558,44.0,503,0.05524584650993347
295791,559,44.0,577,0.10662685334682465
296258,560,26.0,467,0.04208195209503174
296749,561,35.0,491,0.11169137060642242
297210,562,29.0,461,0.03111650049686432
297863,563,32.0,653,0.11884581297636032
298396,564,40.0,533,0.07312120497226715
298923,565,37.0,527,0.03537794202566147
299586,566,42.0,663,0.036040253937244415
300163,567,27.0,577,0.05502450466156006
300672,568,41.0,509,0.05666284263134003
301197,569,28.0,525,0.04810817167162895
301792,570,49.0,595,0.03441758453845978
302485,571,51.0,693,0.2184891551733017
303114,572,44.0,629,0.357688844203949
303621,573,29.0,507,0.1684509962797165
304022,574,20.0,401,0.05686824023723602
304761,575,67.0,739,0.0759531706571579
305304,576,33.0,543,0.2360544055700302
305751,577,27.0,447,0.08750282227993011
306306,578,35.0,555,0.04928349703550339
306885,579,35.0,579,0.3278881013393402
307346,580,37.0,461,0.04143048822879791
307811,581,25.0,465,0.07915658503770828
308330,582,34.0,519,0.04397619515657425
308799,583,25.0,469,0.05405503511428833
309312,584,30.0,513,0.04234748333692551
309881,585,36.0,569,0.044650785624980927
